Cód. Critério,Cód. Evidência,Cód. Avaliador,Avaliação consolidadora?,Avaliação da Evidência,Evidência,Cód. Tecnologia,Tipo de Tecnologia,Cód. Ciclo,Ciclo,Cód. Item Edital,Critério,Dimensão
67,50067,1721,S,P - Parcialmente adequado,1528405805-Canal Ajuda.pdf,1332,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,45756,1662,S,A - Adequado,1528372380-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1204,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64967,149,N,A - Adequado,1534451687-06.Manual de utilização do Sistema de Avaliação Laplace.pdf,2304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49737,236,N,A - Adequado,1528407187-TEC_234_A.pdf,1331,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,36847,236,N,A - Adequado,1527284545-Matematica_em_rede_com_multiplano.pdf,941,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66569,402,N,P - Parcialmente adequado,1534527282-Relatório de Evidências - Educandus LiterArte  - Disponibilidade Final.pdf,2425,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,36847,202,N,I - Inadequado,1527284545-Matematica_em_rede_com_multiplano.pdf,941,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49642,981,N,P - Parcialmente adequado,1529072737-2.3.4 - Recuperabilidade.pdf,1330,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,981,N,I - Inadequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,67246,228,N,I - Inadequado,1534529067-Fator 2.3.4_Recuperabilidade.pdf,2445,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,51010,1441,N,A - Adequado,1528421987-recuperar senha.pdf,1347,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,55420,1441,S,A - Adequado,1530886617-Relatório de Evidências - Educandus Portal Português - Disponibilidade e Recuperabilidade Final.pdf,1644,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,38413,1423,N,A - Adequado,1527290320-Material de Suporte da Tecnologia Educacional - Guia do Usuário.pdf,967,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,43816,1721,S,I - Inadequado,1528311281-Ajuda guiada.pdf,1108,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44997,1582,N,A - Adequado,1528377040-Recuperabilidade.pdf,1164,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,28063,1582,N,A - Adequado,1528379725-T17 - Como resolver falhas.pdf,684,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66569,1582,S,P - Parcialmente adequado,1534527282-Relatório de Evidências - Educandus LiterArte  - Disponibilidade Final.pdf,2425,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66914,1721,S,I - Inadequado,1534529555-Atestado - Itapetininga.pdf,2444,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66914,202,N,I - Inadequado,1534529555-Atestado - Itapetininga.pdf,2444,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,36847,203,S,A - Adequado,1527284545-Matematica_em_rede_com_multiplano.pdf,941,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,1441,N,A - Adequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,50067,522,N,A - Adequado,1528405805-Canal Ajuda.pdf,1332,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64624,202,N,I - Inadequado,1534258036-2.3.4a.pdf,2264,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,47509,236,N,A - Adequado,1528384267-1.pdf,1246,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,53861,1582,S,P - Parcialmente adequado,1531341269-2018_TutorialAcessoCursoProfessores.pdf,1564,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,41176,142,N,A - Adequado,1528324788-2.3.4 Recuperabilidade - RECUPERAC?A?O DE SENHA PELO PROFESSOR.pdf,1025,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,59650,1662,N,A - Adequado,1534442743-6-4.3.5 - erros de funcionalidade.pdf,1924,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,51010,202,N,A - Adequado,1528421987-recuperar senha.pdf,1347,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64624,236,S,A - Adequado,1534258036-2.3.4a.pdf,2264,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,30318,402,N,A - Adequado,1530211923-Relatório de Evidências - Educandus Portal  Infantil - Disponibilidade Final.pdf,785,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66914,1441,N,I - Inadequado,1534529555-Atestado - Itapetininga.pdf,2444,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,47509,1721,S,I - Inadequado,1528384267-1.pdf,1246,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49737,203,S,A - Adequado,1528407187-TEC_234_A.pdf,1331,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,45440,1662,S,I - Inadequado,1528226374-2.3.4 Recuperabilidade - A.pdf,1184,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49642,228,N,A - Adequado,1529072737-2.3.4 - Recuperabilidade.pdf,1330,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54462,981,N,I - Inadequado,1534533748-criterio-tecnologico-2.3.4-a.pdf,1604,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,45440,236,N,I - Inadequado,1528226374-2.3.4 Recuperabilidade - A.pdf,1184,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64967,1441,S,A - Adequado,1534451687-06.Manual de utilização do Sistema de Avaliação Laplace.pdf,2304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48699,1582,S,P - Parcialmente adequado,"1528416086-Descrever se em caso de falhas, existem funcionalidades para auxiliar o usuário a resolver os problemas sem a necessidade de solicitar ajuda especializada..pdf",1325,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,59650,434,N,A - Adequado,1534442743-6-4.3.5 - erros de funcionalidade.pdf,1924,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44997,236,S,A - Adequado,1528377040-Recuperabilidade.pdf,1164,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48245,441,N,A - Adequado,1528422494-4.Crite?rios Tecnolo?gicos.pdf,1304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,55484,228,N,P - Parcialmente adequado,1530877273-Relatório de Evidências - E-tracker  - Disponibilidade Final.pdf,1645,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,58161,434,N,A - Adequado,1534517027-Evidencia_2_3_4.pdf,1864,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,55188,1721,N,P - Parcialmente adequado,1530898025-Relatório de Evidências - Educandus Portal Português - Disponibilidade e Recuperabilidade Final.pdf,1625,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,202,N,I - Inadequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,1582,N,I - Inadequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,42383,1721,S,I - Inadequado,1527858670-2.3.4 Recuperabilidade - a.pdf,1084,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48084,434,S,I - Inadequado,1528373886-Evidência 18.pdf,1284,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,67246,202,N,A - Adequado,1534529067-Fator 2.3.4_Recuperabilidade.pdf,2445,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64967,228,N,P - Parcialmente adequado,1534451687-06.Manual de utilização do Sistema de Avaliação Laplace.pdf,2304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,26762,1582,N,I - Inadequado,1526432394-Documento2.3.4.pdf,627,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,41176,1721,N,A - Adequado,1528324788-2.3.4 Recuperabilidade - RECUPERAC?A?O DE SENHA PELO PROFESSOR.pdf,1025,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,26762,202,N,I - Inadequado,1526432394-Documento2.3.4.pdf,627,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49642,1721,N,A - Adequado,1529072737-2.3.4 - Recuperabilidade.pdf,1330,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,55484,202,N,P - Parcialmente adequado,1530877273-Relatório de Evidências - E-tracker  - Disponibilidade Final.pdf,1645,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49642,203,S,A - Adequado,1529072737-2.3.4 - Recuperabilidade.pdf,1330,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,45756,1721,N,P - Parcialmente adequado,1528372380-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1204,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,42422,441,N,A - Adequado,1527862913-2.3.4 Recuperabilidade - a.pdf,1085,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,49642,434,N,P - Parcialmente adequado,1529072737-2.3.4 - Recuperabilidade.pdf,1330,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,45756,236,N,A - Adequado,1528372380-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1204,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54462,236,S,A - Adequado,1534533748-criterio-tecnologico-2.3.4-a.pdf,1604,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64967,203,N,A - Adequado,1534451687-06.Manual de utilização do Sistema de Avaliação Laplace.pdf,2304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48699,402,N,P - Parcialmente adequado,"1528416086-Descrever se em caso de falhas, existem funcionalidades para auxiliar o usuário a resolver os problemas sem a necessidade de solicitar ajuda especializada..pdf",1325,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,33601,1423,N,A - Adequado,1527273547-Material de Suporte da Tecnologia Educacional - Guia do Usuário.pdf,924,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,59850,434,N,P - Parcialmente adequado,1534541643-6-erros de funcionalidade - EF2.pdf,1944,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,26762,981,N,I - Inadequado,1526432394-Documento2.3.4.pdf,627,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,41176,228,S,A - Adequado,1528324788-2.3.4 Recuperabilidade - RECUPERAC?A?O DE SENHA PELO PROFESSOR.pdf,1025,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,46715,1662,S,A - Adequado,1528369948-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1209,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48245,203,N,A - Adequado,1528422494-4.Crite?rios Tecnolo?gicos.pdf,1304,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,46306,228,N,A - Adequado,1528373457-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1207,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,64624,402,N,A - Adequado,1534258036-2.3.4a.pdf,2264,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,46306,236,N,P - Parcialmente adequado,1528373457-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1207,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,29648,1721,S,I - Inadequado,1528406511-RECUPERAÇÃO DE SENHAS.pdf,748,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,33449,236,S,I - Inadequado,1527259188-Declaração de testes de usabilidade.pdf,907,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54462,1582,N,P - Parcialmente adequado,1534533748-criterio-tecnologico-2.3.4-a.pdf,1604,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,26762,1721,S,I - Inadequado,1526432394-Documento2.3.4.pdf,627,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48084,1582,N,P - Parcialmente adequado,1528373886-Evidência 18.pdf,1284,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44369,236,N,I - Inadequado,1528322761-Requisitos técnicos mínimos para acessar a plataforma.pdf,1125,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48699,142,N,P - Parcialmente adequado,"1528416086-Descrever se em caso de falhas, existem funcionalidades para auxiliar o usuário a resolver os problemas sem a necessidade de solicitar ajuda especializada..pdf",1325,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44997,203,N,A - Adequado,1528377040-Recuperabilidade.pdf,1164,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,53861,1721,N,A - Adequado,1531341269-2018_TutorialAcessoCursoProfessores.pdf,1564,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,228,N,P - Parcialmente adequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,46715,236,N,P - Parcialmente adequado,1528369948-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1209,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,37110,1423,N,A - Adequado,1527285038-Material de Suporte da Tecnologia Educacional - Guia do Usuário.pdf,942,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,29648,434,N,I - Inadequado,1528406511-RECUPERAÇÃO DE SENHAS.pdf,748,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,29648,1582,N,I - Inadequado,1528406511-RECUPERAÇÃO DE SENHAS.pdf,748,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48084,236,N,I - Inadequado,1528373886-Evidência 18.pdf,1284,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54462,1441,N,A - Adequado,1534533748-criterio-tecnologico-2.3.4-a.pdf,1604,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54462,1721,N,I - Inadequado,1534533748-criterio-tecnologico-2.3.4-a.pdf,1604,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44369,1721,S,P - Parcialmente adequado,1528322761-Requisitos técnicos mínimos para acessar a plataforma.pdf,1125,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,48084,1582,N,P - Parcialmente adequado,1528373886-Evidência 18.pdf,1284,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,54925,1582,N,I - Inadequado,1530917297-Relatório de Evidências - Educandus Portal Português - Disponibilidade e Recuperabilidade Final.pdf,1624,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,41176,149,N,P - Parcialmente adequado,1528324788-2.3.4 Recuperabilidade - RECUPERAC?A?O DE SENHA PELO PROFESSOR.pdf,1025,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,30318,202,N,A - Adequado,1530211923-Relatório de Evidências - Educandus Portal  Infantil - Disponibilidade Final.pdf,785,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,53861,441,N,P - Parcialmente adequado,1531341269-2018_TutorialAcessoCursoProfessores.pdf,1564,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,58161,981,N,A - Adequado,1534517027-Evidencia_2_3_4.pdf,1864,Física,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,66795,203,S,P - Parcialmente adequado,1534517727-2.3.4 Recuperabilidade - a.pdf,2426,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,55420,441,N,A - Adequado,1530886617-Relatório de Evidências - Educandus Portal Português - Disponibilidade e Recuperabilidade Final.pdf,1644,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,43816,236,N,I - Inadequado,1528311281-Ajuda guiada.pdf,1108,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,46715,981,N,A - Adequado,1528369948-Relatório de Evidências - Portal Educandus - Disponibilidade e Recuperabilidade.pdf,1209,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
67,44369,402,N,P - Parcialmente adequado,1528322761-Requisitos técnicos mínimos para acessar a plataforma.pdf,1125,Digital,1,Ciclo 1,2.3.4.a,"Descrever se em caso de falhas, existem funcionali...",Tecnológica
